cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	csf	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	white_matter
-0.053449632299999994	0.013430937900000004	0.0326931287	-0.06395570780191387	0.0661456045	-0.038267346	-0.0070063012	0.04909505720191387	-3.6059725899093564	0.005832014339473692	-0.00034637129186602966	-1.5403128354862827e-07	8.769864392131467e-05	-0.0013535753074162685	0.0004490773444976072	1.4401816153049132e-07	1.9844205339374697e-06	0.003740166117224889	-0.0003834806220094641	7.587248238147204e-08	5.867005019171742e-05	0.019418753554258386	-0.004865317224880281	-9.260284297777387e-07	0.003002388584691904	0.1521953571052631	0.026722248803827748	0.00017997978945463635	0.08289870918165985	0.04725641015890911	-0.03046406339712919	0.0002172340665599385	0.0035744876943256607	-3.790209134557358
-0.05377811469999999	0.014449347300000004	0.0313105013	-0.06313474630191387	0.0668591281	-0.0408260078	-0.0033778553	0.04607831060191387	-4.152967338479016	0.006200414339473692	0.00031452870813397036	-1.0386897354862763e-07	9.822272672131466e-05	-0.0017560053074162686	-0.0003881726555023928	1.1689963403049111e-07	4.349103238237471e-06	0.003899366117224889	0.0001275193779903359	-2.2546117618526834e-08	6.242564187171742e-05	0.02452975355425839	0.004975682775119619	2.823392570222325e-06	0.004128806985691904	0.1220243571052631	-0.03111475119617225	0.00032486147445463635	0.059335369378659866	0.056920410158909085	0.009843936602870711	-0.000628427773440062	0.006558788878325662	-4.226559846029545
-0.054103559399999994	0.015464492000000003	0.029911957	-0.06225672860191387	0.0674782463	-0.0433016628	0.0002599377999999	0.04289503380191377	-4.834184736441102	0.006219714339473692	-3.457129186603154e-05	-2.3921504354863003e-07	9.878155243131466e-05	-0.0017367853074162687	3.3477344497607095e-05	-4.468086246950893e-08	4.228801029837471e-06	0.0038399661172248897	-9.108062200956349e-05	-4.436239761852635e-08	6.101844399171743e-05	0.02178075355425839	-0.002884317224880381	-1.5741927429777714e-05	0.0035164589886919045	0.1500293571052631	0.027061248803827747	0.0001988522584546363	0.08114641951365988	0.07118841015890909	0.01444793660287081	-0.0005182448454400616	0.011306294662325661	-3.762417744454524
-0.054425947899999993	0.016476142600000004	0.0284982067	-0.06132244830191387	0.068002085	-0.0456892778	0.0038970116	0.039556731401913875	-3.47063434024858	0.006732914339473692	0.00045932870813397036	2.378670645137194e-08	0.00011391438347131466	-0.001958635307416269	-0.00020759265550239283	4.167151630491071e-09	5.662362452337472e-06	0.0038994661172248903	2.7819377990434674e-05	-4.435050761852642e-08	6.242801684161742e-05	0.02655575355425839	0.004639682775119619	-4.983034297777139e-07	0.004589778713691903	0.12684735710526313	-0.024125751196172152	-4.802264254546366e-05	0.06297984521365986	0.036180410158909104	-0.034828063397129086	0.0005037393945598386	0.000383868678325662	-3.484892146281595
-0.05474526209999999	0.017484070600000002	0.027069969	-0.06033274950191387	0.0684299044	-0.0479839980999999	0.0075233016	0.036075468301913875	-3.422185414321916	0.006623214339473691	-0.00016357129186602966	-2.275534435486298e-07	0.00011063537368131467	-0.0020746653074162685	-0.00010177265550239282	-3.158730996950892e-08	6.451335124237471e-06	0.004149366117224889	0.0002182193779904359	1.4559252381474125e-08	6.842554187171743e-05	0.02174075355425839	-0.004950317224880381	-1.1470342977759105e-07	0.0035076604286918035	0.14098035710526313	0.013189248803827748	-0.0003856860775453637	0.07392728114665988	0.07054741015890909	0.03454693660287071	0.00045927001955983846	0.01108427469732566	-3.172548725378192
-0.05506148389999999	0.018488048100000005	0.02562797	-0.05928852670191387	0.0687611004	-0.0501811583	0.0111287729	0.03246382600191387	-3.942373882165157	0.006066914339473692	-0.0006101712918659296	6.988215645136917e-08	9.437767307131467e-05	-0.001574405307416269	0.0005145173444975072	2.0520979673049082e-07	3.2419170942374723e-06	0.003786666117224889	-0.0003943806220094641	8.366053238147285e-08	5.9761763241717426e-05	0.023277753554258387	0.0014016827751196187	-2.093655942977769e-05	0.0038480459856919044	0.13656135710526313	-0.005362751196172252	-0.0005659002055453636	0.07046139316165985	0.028918410158909086	-0.041449063397129185	0.0010111529715599386	-0.0015748960576744374	-2.7999721353064615
-0.05537459549999999	0.019487848500000002	0.0241729428	-0.05819072360191387	0.0689952055	-0.0522762912	0.0147034485	0.02873485730191387	-3.719317577142874	0.007022214339473691	0.0009014287081338704	6.730105564513685e-07	0.00012267719368131466	-0.001956545307416269	-0.0003678826555023928	1.0098070873049106e-07	5.648397887437471e-06	0.004149366117224889	0.0003310193779903359	8.366053238147285e-08	6.842554187171743e-05	0.03419875355425839	0.010785682775119619	9.596931257022227e-05	0.006402675384691903	0.12787235710526312	-0.009632751196172252	-0.0005099290455453636	0.06376037553865986	0.06887241015890899	0.040133936602870714	0.0008745014465598386	0.010507992622325563	-3.3728945083221333
-0.055684579199999994	0.020483245600000005	0.022705627	-0.05704033240191387	0.069131889	-0.0542651367999999	0.0182374365	0.024902038801913773	-4.619734490629412	0.0065803143394736925	-0.0004957712918660297	-4.431192354862969e-08	0.00010935960919131467	-0.0018071153074162686	0.00016368734449760718	-2.2720945969508837e-08	4.672606538737472e-06	0.003899366117224889	-0.0002816806220095641	1.4609242381473854e-08	6.242564187171742e-05	0.02559775355425839	-0.00873631722488038	5.0678272570222244e-05	0.004370783745691904	0.1721593571052631	0.04334324880382765	0.0013759106024545365	0.09949134857365986	0.045068410158909084	-0.02362406339712909	-0.00015519025344016147	0.00292475234232566	-3.4607618973898298
-0.05599141739999999	0.021474014700000002	0.0212267685999999	-0.05583839260191377	0.069170958	-0.0561436516	0.0217209575999999	0.020979222701913873	-5.00445721163851	0.007202414339473691	0.0005682287081338704	1.4742087645136849e-07	0.00012822000152131467	-0.0017811853074162687	4.0187344497606704e-05	-4.4377905969508957e-08	4.507828389837474e-06	0.004149466117224889	0.0002184193779903359	1.4659252381473537e-08	6.842796684161744e-05	0.02930375355425839	0.003570682775119619	-9.564492429777713e-06	0.005228144609691903	0.12408635710526311	-0.04901675119617215	0.0017255855624545365	0.06088781618665985	0.03993941015890909	-0.004949063397129088	-0.0006955140284400616	0.0014392041693256606	-3.7902830970060677
-0.056295092899999996	0.022459931900000004	0.0197371192999999	-0.05458599040191387	0.0691123573	-0.0579080162	0.0251443721	0.016980586201913873	-4.782707752644114	0.007122414339473691	-0.00013387129186602642	-2.3318753354863048e-07	0.00012575124952131467	-0.0020875053074162686	-0.0002920626555022928	4.878167153049088e-08	6.540298348237471e-06	0.004149366117224889	-3.178062200956352e-05	-4.789074761852627e-08	6.842554187171743e-05	0.022908753554258393	-0.006530317224880381	1.7597096570222438e-05	0.003765895884691905	0.1559013571052631	0.030871248803827647	0.00042676645845453624	0.08591861740165986	0.0702784101589091	0.030518936602870812	0.0001986342515599385	0.010991347302325663	-3.628813826165583
