utimesec    2817.623198
stimesec    0.903437
ru_maxrss   653664
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   376334
ru_majflt   4
ru_nswap    0
ru_inblock  742
ru_oublock  19280
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4045
ru_nivcsw   142805
