utimesec    920.746853
stimesec    4.061011
ru_maxrss   597356
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   880177
ru_majflt   4
ru_nswap    0
ru_inblock  31808
ru_oublock  32
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    740
ru_nivcsw   47235
