utimesec    213.111207
stimesec    2.892269
ru_maxrss   315348
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1454054
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  15984
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    77782
ru_nivcsw   12682
