utimesec    3636.174133
stimesec    12.026973
ru_maxrss   440728
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   6337508
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  14384
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    131378
ru_nivcsw   203708
