utimesec    9736.491884
stimesec    70.297909
ru_maxrss   1353528
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   54650009
ru_majflt   5
ru_nswap    0
ru_inblock  740
ru_oublock  63936
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    683387
ru_nivcsw   510464
